positionx,positiony,positionz,velocityx,velocityy,velocityz
-26982.461421724336,-76489.17580490622,9000.0,-141.69662331153353,-8.294731891307123,1.3604611136058866
-26993.79715158926,-76489.83938345753,9000.108836889089,-141.69662331153353,-8.294731891307123,1.3604611136058866
-27005.132881454185,-76490.50296200883,9000.217673778177,-141.83230770111487,-8.302674675031321,1.5204611136058865
-27016.479466070276,-76491.16717598283,9000.339310667267,-143.86373980764492,-8.42159200901756,1.562506470031214
-27027.988565254887,-76491.84090334356,9000.464311184869,-145.15545838755853,-8.497207496874648,1.662742450511665
-27039.601001925894,-76492.5206799433,9000.59733058091,-146.2386465744211,-8.560615892839753,1.7071177228467862
-27051.300093651847,-76493.20552921474,9000.733899998737,-148.16165768267615,-8.673186405772242,1.8113930181922144
-27063.15302626646,-76493.8993841272,9000.878811440192,-149.90929991967988,-8.775491058198567,1.8839963905904389
-27075.145770260035,-76494.60142341186,9001.02953115144,-151.6909535302049,-8.879786691200298,2.0255786227712913
-27087.28104654245,-76495.31180634716,9001.191577441261,-151.8229829780963,-8.887515519498548,2.063686054319107
-27099.4268851807,-76496.02280758873,9001.356672325606,-153.32411349721906,-8.975389703787375,2.1492825959230193
-27111.692814260477,-76496.74083876504,9001.52861493328,-153.6785388847212,-8.996137294633908,2.324564767971614
-27123.987097371257,-76497.46052974861,9001.714580114718,-155.76815781768346,-9.118460808058876,2.5014493908967257
-27136.448549996672,-76498.19000661325,9001.91469606599,-158.07366235530856,-9.253421977682144,2.583316898316104
-27149.094442985097,-76498.93028037147,9002.121361417854,-159.8477430117287,-9.357274300021583,2.6878456258720624
-27161.882262426036,-76499.67886231547,9002.336389067925,-159.95794371253797,-9.363725302494924,2.9152675573633497
-27174.678897923037,-76500.42796033967,9002.569610472514,-161.18734484024756,-9.435692809573773,3.253036747518122
-27187.573885510257,-76501.18281576443,9002.829853412315,-162.2685423181782,-9.498984672085376,3.5788414695143302
-27200.55536889571,-76501.9427345382,9003.116160729876,-162.30054514636092,-9.50085807508776,4.058451337228122
-27213.53941250742,-76502.7028031842,9003.440836836855,-163.95760183188094,-9.597859969796762,4.46313098611896
-27226.65602065397,-76503.47063198179,9003.797887315744,-164.68316109649467,-9.640333244251531,5.0177242553852
-27239.830673541688,-76504.24185864133,9004.199305256176,-165.0337570137902,-9.660856663004846,5.66609109810408
-27253.03337410279,-76505.01472717436,9004.652592544024,-165.6854412973649,-9.699005394313328,6.369748260453395
-27266.28820940658,-76505.79064760591,9005.16217240486,-167.69813898208477,-9.816826040161049,7.133839159539861
-27279.704060525146,-76506.57599368913,9005.732879537623,-168.84964917658752,-9.884233915594377,7.8270168518500824
-27293.212032459272,-76507.36673240237,9006.35904088577,-170.63400959676292,-9.988688001633353,8.640246465913203
-27306.862753227015,-76508.1658274425,9007.050260603044,-171.4927915023512,-10.038959952322674,9.477080547093578
-27320.582176547203,-76508.96894423869,9007.808427046812,-172.9907053386677,-10.126645836277776,10.176562834643327
-27334.421432974297,-76509.7790759056,9008.622552073582,-174.43387454520277,-10.211127042408426,10.855134507251506
-27348.376142937912,-76510.59596606898,9009.490962834163,-175.37364607657162,-10.26614001808569,11.580609233459429
-27362.406034624037,-76511.41725727043,9010.41741157284,-177.62080207855112,-10.397685542027927,12.26219999456904
-27376.61569879032,-76512.24907211379,9011.398387572406,-179.24281847324448,-10.492636224710786,12.789644092167634
-27390.95512426818,-76513.08848301176,9012.42155909978,-180.10773850988988,-10.543267493429306,13.16451975737925
-27405.36374334897,-76513.93194441123,9013.47472068037,-182.0010759545546,-10.65410094955718,13.460293920405046
-27419.923829425337,-76514.7842724872,9014.551544194002,-184.01374114027067,-10.771919692956434,13.872404626733617
