positionx,positiony,positionz,velocityx,velocityy,velocityz
21420.715809022164,-38618.95991702946,16683.109191715575,164.82814167088964,140.64102550671254,-1.3053809053671577
21433.902060355835,-38607.70863498892,16683.004761243144,164.82814167088964,140.64102550671254,-1.3053809053671577
21447.088311689506,-38596.45735294838,16682.900330770713,166.77432391053125,140.41343677832646,-1.1453809053671578
21460.430257602347,-38585.22427800611,16682.808700298283,167.09118789815278,140.28081153554803,-0.9853809053671577
21473.797552634198,-38574.00181308327,16682.729869825853,167.89679654940292,139.96660145934035,-0.8253809053671577
21487.22929635815,-38562.804484966524,16682.663839353423,168.7755035537172,139.44626730679832,-0.6653809053671577
21500.731336642446,-38551.64878358198,16682.610608880994,168.92749898773434,139.3442959721608,-0.5053809053671576
21514.245536561466,-38540.5012399042,16682.570178408565,168.93084879519407,139.34029273461348,-0.3453809053671576
21527.760004465083,-38529.354016485435,16682.542547936137,169.88514950746924,137.43795153117253,-0.1853809053671576
21541.350816425682,-38518.358980362944,16682.52771746371,170.50753927815848,136.72235876144754,-0.02538090536715759
21554.991419567934,-38507.421191662026,16682.52568699128,171.061360119382,136.12090209617412,0.1346190946328424
21568.676328377485,-38496.53151949433,16682.53645651885,172.36052786309457,134.33995394883598,-0.02538090536715759
21582.465170606534,-38485.78432317843,16682.534426046423,173.06193192500146,132.23678911387523,0.1346190946328424
21596.310125160533,-38475.205380049316,16682.54519557399,173.0956842734539,132.10450315896676,-0.02538090536715759
21610.15777990241,-38464.637019796595,16682.543165101564,173.6255569241289,129.99638602108135,0.1346190946328424
21624.04782445634,-38454.23730891491,16682.553934629133,173.98072855009607,128.46821907532987,-0.02538090536715759
21637.966282740344,-38443.959851388885,16682.551904156706,174.02245568319685,128.3965525160403,0.1346190946328424
21651.888079195,-38433.688127187605,16682.562673684275,174.31217122893247,128.0515730797994,-0.02538090536715759
21665.833052893315,-38423.444001341224,16682.560643211847,175.07620926133302,126.88111423183489,0.1346190946328424
21679.839149634223,-38413.293512202676,16682.571412739417,175.39567058918857,126.24247586803257,-0.02538090536715759
21693.87080328136,-38403.194114133235,16682.56938226699,175.5149608662054,125.56565498032415,0.1346190946328424
21707.912000150656,-38393.14886173481,16682.58015179456,175.2476370074176,123.39766734113161,-0.02538090536715759
21721.931811111248,-38383.27704834752,16682.57812132213,175.18408081139108,121.43513415887892,0.1346190946328424
21735.946537576157,-38373.56223761481,16682.5888908497,175.377604821041,120.6215124147123,-0.02538090536715759
21749.97674596184,-38363.91251662163,16682.586860377272,175.3897625227833,120.52295339745355,0.1346190946328424
21764.007926963663,-38354.27068034984,16682.59762990484,175.55702984657955,119.28996020736543,-0.02538090536715759
21778.05248935139,-38344.72748353325,16682.595599432414,175.80256733551062,117.96107268611162,0.1346190946328424
21792.11669473823,-38335.29059771836,16682.606368959983,175.85175757325263,117.75731484033263,-0.02538090536715759
21806.18483534409,-38325.87001253114,16682.604338487556,176.1632395690501,117.07384750231029,0.1346190946328424
21820.277894509614,-38316.50410473095,16682.615108015125,176.21126205934019,116.66633455143426,-0.02538090536715759
21834.374795474363,-38307.170797966835,16682.613077542697,176.59211004994864,115.64557075565185,0.1346190946328424
21848.502164278358,-38297.919152306386,16682.623847070266,176.88317078497542,114.58422301941711,-0.02538090536715759
21862.652817941154,-38288.752414464834,16682.62181659784,177.0881517025391,114.26839965598073,0.1346190946328424
21876.819870077357,-38279.610942492356,16682.632586125408,177.45731118610567,113.91218502922568,-0.02538090536715759
21891.016454972247,-38270.49796769002,16682.63055565298,179.27676921082775,112.6997060067281,0.1346190946328424
21905.35859650911,-38261.48199120948,16682.64132518055,179.83161883477533,112.03677520948854,-0.02538090536715759
21919.745126015892,-38252.51904919272,16682.639294708122,180.7096359016671,111.12005024904087,0.1346190946328424
21934.201896888026,-38243.629445172795,16682.65006423569,182.11808942720373,109.91383606280054,-0.02538090536715759
21948.7713440422,-38234.83633828777,16682.648033763264,183.33852238093357,109.33096514928877,0.1346190946328424
21963.438425832675,-38226.08986107583,16682.658803290833,185.36471401897023,108.49832070286583,-0.02538090536715759
21978.267602954194,-38217.4099954196,16682.656772818405,187.4569406066728,107.98125630136646,0.1346190946328424
21993.264158202728,-38208.77149491549,16682.667542345975,188.32061141946008,107.61740039481418,-0.02538090536715759
22008.329807116286,-38200.16210288391,16682.665511873547,188.39338827657215,107.61110385678862,0.1346190946328424
22023.40127817841,-38191.55321457537,16682.676281401116,190.36464841723281,107.81450713508603,-0.02538090536715759
22038.63045005179,-38182.92805400456,16682.67425092869,192.3187807369726,108.25824061846404,0.1346190946328424
22054.01595251075,-38174.26739475508,16682.685020456258,192.76141067419974,108.47057123400229,-0.02538090536715759
22069.436865364685,-38165.58974905636,16682.68298998383,194.33723274983612,108.71791116129354,0.1346190946328424
22084.98384398467,-38156.89231616345,16682.6937595114,194.3450074448861,108.71906710285599,-0.02538090536715759
22100.53144458026,-38148.19479079523,16682.691729038972,195.47655661569075,108.87732400839919,0.1346190946328424
22116.169569109516,-38139.48460487455,16682.70249856654,197.31042995424022,109.67863612367809,-0.02538090536715759
22131.954403505853,-38130.71031398466,16682.700468094114,198.02891870484237,109.9705792232716,0.1346190946328424
22147.796717002242,-38121.9126676468,16682.711237621683,198.18126933371062,110.00369312086345,-0.02538090536715759
22163.651218548937,-38113.11237219713,16682.709207149255,199.5907426698854,110.31838518827999,0.1346190946328424
22179.61847796253,-38104.28690138207,16682.719976676824,200.28803611836253,110.34769732569514,-0.02538090536715759
22195.641520851997,-38095.45908559601,16682.717946204397,200.5632600169089,110.33058960512665,0.1346190946328424
22211.68658165335,-38086.6326384276,16682.728715731966,200.90646908659286,110.23654088538976,-0.02538090536715759
22227.75909918028,-38077.81371515677,16682.72668525954,200.96793209995133,110.21862794892989,0.1346190946328424
22243.836533748276,-38068.996224920855,16682.737454787108,202.62574111839342,109.98943420781653,-0.02538090536715759
22260.046593037747,-38060.19707018423,16682.73542431468,202.66158620064408,109.9732387248571,0.1346190946328424
22276.2595199338,-38051.39921108624,16682.74619384225,202.73649363028213,109.91397748105183,-0.02538090536715759
22292.478439424223,-38042.606092887756,16682.74416336982,203.59530128229633,109.48806431406247,0.1346190946328424
22308.766063526808,-38033.84704774263,16682.75493289739,204.24717842383,108.88385289909024,-0.02538090536715759
22325.105837800715,-38025.136339510704,16682.752902424963,205.36320742699124,107.97152473504121,0.1346190946328424
22341.534894394874,-38016.4986175319,16682.763671952533,206.90088962082464,107.01468845067642,-0.02538090536715759
22358.08696556454,-38007.93744245585,16682.761641480105,208.54559408918874,105.53511542059643,0.1346190946328424
22374.770613091674,-37999.4946332222,16682.772411007674,209.3815012793722,105.06970067920551,-0.02538090536715759
22391.521133194023,-37991.08905716787,16682.770380535247,209.52222655572567,104.98473352553255,0.1346190946328424
22408.28291131848,-37982.690278485825,16682.781150062816,210.0167260879985,104.4465540729461,-0.02538090536715759
22425.08424940552,-37974.33455415999,16682.77911959039,210.6232984110103,103.17867363590841,0.1346190946328424
22441.934113278403,-37966.08026026912,16682.789889117958,210.82346421017203,102.92843082357085,-0.02538090536715759
22458.799990415217,-37957.84598580323,16682.78785864553,210.98411175755336,102.80482119726196,0.1346190946328424
22475.67871935582,-37949.62160010745,16682.7986281731,211.76495790857612,102.32469675019813,-0.02538090536715759
22492.619915988504,-37941.435624367434,16682.79659770067,212.76174530704836,101.35176438313198,0.1346190946328424
22509.640855613066,-37933.32748321678,16682.80736722824,213.49436260944537,100.71649059203827,-0.02538090536715759
22526.72040462182,-37925.27016396942,16682.805336755813,214.03911339834443,100.30142228688709,0.1346190946328424
22543.84353369369,-37917.24605018647,16682.816106283382,214.36442912865067,99.93791331453488,-0.02538090536715759
22560.99268802398,-37909.25101712131,16682.814075810955,214.68017113656987,99.41637476584587,0.1346190946328424
22578.167101714906,-37901.29770714004,16682.824845338524,215.44508811798713,98.00754734354729,-0.02538090536715759
22595.402708764344,-37893.45710335256,16682.822814866096,215.8475333234351,96.2252072129409,0.1346190946328424
22612.67051143022,-37885.75908677552,16682.833584393666,216.3864090246487,94.0790611205824,-0.02538090536715759
22629.981424152193,-37878.232761885876,16682.831553921238,216.5077706640671,93.0094686226606,0.1346190946328424
22647.302045805318,-37870.79200439606,16682.842323448807,216.27121795558185,91.03085040887484,-0.02538090536715759
22664.603743241765,-37863.50953636335,16682.84029297638,216.1085694480688,90.31277886278613,0.1346190946328424
