positionx,positiony,positionz,velocityx,velocityy,velocityz
83401.29101425281,-32133.403993482498,10395.191206549855,112.26255377513328,-119.02540515752375,0.005892281330779939
83410.27201855482,-32142.9260258951,10395.19167793236,112.26255377513328,-119.02540515752375,0.005892281330779939
83419.25302285684,-32152.448058307702,10395.192149314866,112.26255377513328,-119.02540515752375,0.005892281330779939
83428.23402715885,-32161.970090720304,10395.192620697371,112.26255377513328,-119.02540515752375,0.005892281330779939
83437.21503146086,-32171.492123132906,10395.193092079877,112.26255377513328,-119.02540515752375,0.005892281330779939
83446.19603576287,-32181.01415554551,10395.193563462382,112.26255377513328,-119.02540515752375,0.005892281330779939
83455.17704006488,-32190.53618795811,10395.194034844888,112.26255377513328,-119.02540515752375,0.005892281330779939
83464.1580443669,-32200.058220370713,10395.194506227394,112.26255377513328,-119.02540515752375,0.005892281330779939
83473.1390486689,-32209.580252783315,10395.194977609899,112.26255377513328,-119.02540515752375,0.005892281330779939
83482.12005297092,-32219.102285195917,10395.195448992405,112.26255377513328,-119.02540515752375,0.005892281330779939
83491.10105727293,-32228.62431760852,10395.19592037491,112.26255377513328,-119.02540515752375,0.005892281330779939
83500.08206157494,-32238.14635002112,10395.196391757416,112.26255377513328,-119.02540515752375,0.005892281330779939
83509.06306587695,-32247.668382433723,10395.196863139921,112.26255377513328,-119.02540515752375,0.005892281330779939
83518.04407017896,-32257.190414846325,10395.197334522427,112.26255377513328,-119.02540515752375,0.005892281330779939
83527.02507448097,-32266.712447258928,10395.197805904932,112.26255377513328,-119.02540515752375,0.005892281330779939
83536.00607878299,-32276.23447967153,10395.198277287438,112.26255377513328,-119.02540515752375,0.005892281330779939
83544.987083085,-32285.756512084132,10395.198748669944,112.26255377513328,-119.02540515752375,0.005892281330779939
83553.96808738701,-32295.278544496734,10395.19922005245,112.26255377513328,-119.02540515752375,0.005892281330779939
83562.94909168902,-32304.800576909336,10395.199691434955,112.26255377513328,-119.02540515752375,0.005892281330779939
83571.93009599103,-32314.32260932194,10395.20016281746,112.26255377513328,-119.02540515752375,0.005892281330779939
83580.91110029304,-32323.84464173454,10395.200634199966,112.26255377513328,-119.02540515752375,0.005892281330779939
83589.89210459506,-32333.366674147142,10395.201105582471,112.26255377513328,-119.02540515752375,0.005892281330779939
83598.87310889707,-32342.888706559745,10395.201576964977,112.26255377513328,-119.02540515752375,0.005892281330779939
83607.85411319908,-32352.410738972347,10395.202048347483,112.26255377513328,-119.02540515752375,0.005892281330779939
83616.83511750109,-32361.93277138495,10395.202519729988,112.26255377513328,-119.02540515752375,0.005892281330779939
83625.8161218031,-32371.45480379755,10395.202991112494,112.26255377513328,-119.02540515752375,0.005892281330779939
83634.79712610511,-32380.976836210153,10395.203462495,112.26255377513328,-119.02540515752375,0.005892281330779939
83643.77813040712,-32390.498868622755,10395.203933877505,112.26255377513328,-119.02540515752375,0.005892281330779939
83652.75913470914,-32400.020901035357,10395.20440526001,112.26255377513328,-119.02540515752375,0.005892281330779939
83661.74013901115,-32409.54293344796,10395.204876642516,112.26255377513328,-119.02540515752375,0.005892281330779939
83670.72114331316,-32419.06496586056,10395.205348025022,112.26255377513328,-119.02540515752375,0.005892281330779939
83679.70214761517,-32428.586998273164,10395.205819407527,112.26255377513328,-119.02540515752375,0.005892281330779939
83688.68315191718,-32438.109030685766,10395.206290790033,112.26255377513328,-119.02540515752375,0.005892281330779939
83697.6641562192,-32447.631063098368,10395.206762172538,112.26255377513328,-119.02540515752375,0.005892281330779939
83706.6451605212,-32457.15309551097,10395.207233555044,112.26255377513328,-119.02540515752375,0.005892281330779939
83715.62616482322,-32466.675127923572,10395.20770493755,112.26255377513328,-119.02540515752375,0.005892281330779939
83724.60716912523,-32476.197160336174,10395.208176320055,112.26255377513328,-119.02540515752375,0.005892281330779939
83733.58817342724,-32485.719192748777,10395.20864770256,112.26255377513328,-119.02540515752375,0.005892281330779939
