positionx,positiony,positionz,velocityx,velocityy,velocityz
91682.53343647282,81115.11698197268,13459.4142179683,-105.64881136643267,-68.01211583511208,0.6058645552887323
91674.0815315635,81109.67601270587,13459.462687132724,-105.64881136643267,-68.01211583511208,0.6058645552887323
91665.62962665418,81104.23504343905,13459.511156297147,-106.45009356132049,-68.52794650798455,0.7658645552887323
91657.11361916926,81098.75280771841,13459.57242546157,-106.70244332559624,-68.69039832525449,1.0735802201744502
91648.57742370322,81093.25757585239,13459.658311879184,-108.10767349715313,-69.59502447264613,1.3667204777687245
91639.92880982344,81087.68997389458,13459.767649517406,-108.54978971452435,-69.87963968979363,1.705089251586919
91631.24482664627,81082.09960271939,13459.904056657533,-109.8464391330734,-70.71436626467215,1.989437834550761
91622.45711151563,81076.44245341822,13460.063211684297,-110.87268890569514,-71.37502129248142,2.3340614449943597
91613.58729640317,81070.73245171482,13460.249936599897,-112.34108347097343,-72.32030993296571,2.638616049313922
91604.6000097255,81064.94682692019,13460.461025883842,-112.85196601667829,-72.64919392538567,2.785465709949201
91595.57185244416,81059.13489140615,13460.683863140637,-112.91499073522445,-72.68976650166738,2.8830529393610926
91586.53865318534,81053.31971008601,13460.914507375786,-114.08704804408163,-73.44428608806294,2.976123081671167
91577.41168934181,81047.44416719896,13461.15259722232,-114.48806613971644,-73.70244411955932,3.1459318408320835
91568.25264405063,81041.5479716694,13461.404271769587,-114.6997516228905,-73.83871803893462,3.3635079543495574
91559.0766639208,81035.64087422629,13461.673352405935,-114.7331953601797,-73.86024766435163,3.706109743796913
91549.89800829199,81029.73205441314,13461.969841185439,-115.6708381362776,-74.46386135649949,4.0844900077397535
91540.64434124109,81023.77494550461,13462.296600386058,-116.94401919488865,-75.2834800206129,4.352274134874081
91531.2888197055,81017.75226710296,13462.64478231685,-117.69948929465855,-75.76981885652562,4.670186748415627
91521.87286056193,81011.69068159444,13463.018397256723,-117.81469433191623,-75.84398285550883,5.037590610755888
91512.44768501537,81005.623162966,13463.421404505583,-118.64402842488093,-76.37787212191134,5.396529076062914
91502.95616274138,80999.51293319625,13463.853126831667,-119.70018619104881,-77.0577806168931,5.660376858523273
91493.3801478461,80993.34831074691,13464.30595698035,-120.14084923324437,-77.34146034298209,5.841808104092934
91483.76887990744,80987.16099391948,13464.773301628677,-120.52110135231636,-77.5862501407506,5.906773951950577
91474.12719179926,80980.95409390822,13465.245843544833,-120.75785707234921,-77.73866318967407,5.916723715865256
91464.46656323347,80974.73500085305,13465.719181442102,-121.92379199285428,-78.48924144837834,6.023807095346194
91454.71265987404,80968.45586153718,13466.20108600973,-123.39293033217167,-79.4350088982827,6.085429154760383
91444.84122544747,80962.10106082531,13466.687920342112,-125.13726699589814,-80.55793707602926,6.111907314933952
91434.8302440878,80955.65642585923,13467.176872927306,-126.96036973802892,-81.73157143379832,6.182163656148158
