positionx,positiony,positionz,velocityx,velocityy,velocityz
75961.27724825375,-5957.629844997617,10301.16350120699,112.08457357103208,-106.19704025228765,0.2296732429492463
75970.24401413943,-5966.1256082178,10301.181875066424,112.08457357103208,-106.19704025228765,0.2296732429492463
75979.21078002511,-5974.621371437983,10301.20024892586,116.55792993820882,-106.43194872685275,-0.09032675705075371
75988.53541442017,-5983.135927336131,10301.193022785295,119.88442477034226,-107.01069440984494,0.2296732429492463
75998.1261684018,-5991.696782888919,10301.21139664473,123.14231871227919,-107.11184728532429,-0.09032675705075371
76007.97755389877,-6000.265730671745,10301.204170504167,124.53968767967534,-107.49004206093686,0.2296732429492463
76017.94072891315,-6008.86493403662,10301.222544363602,126.42709493544845,-107.96092305237013,-0.09032675705075371
76028.05489650798,-6017.50180788081,10301.215318223038,130.0539774404468,-109.50768277681684,0.2296732429492463
76038.45921470321,-6026.262422502955,10301.233692082473,131.8785564936265,-110.8278127005556,-0.09032675705075371
76049.0094992227,-6035.128647518999,10301.226465941909,132.7629179689428,-111.46666835202394,0.2296732429492463
76059.63053266022,-6044.045980987161,10301.244839801344,134.47135353534455,-112.65288019427004,-0.09032675705075371
76070.38824094304,-6053.058211402703,10301.23761366078,135.0481198467795,-113.10137244341021,0.2296732429492463
76081.19209053078,-6062.1063211981755,10301.255987520215,138.6451562604038,-114.56584464914314,-0.09032675705075371
76092.28370303162,-6071.271588770107,10301.248761379651,140.03556399535398,-114.9902987305534,0.2296732429492463
76103.48654815124,-6080.470812668551,10301.267135239086,143.23778097979934,-116.92254697479619,-0.09032675705075371
76114.94557062963,-6089.824616426535,10301.259909098522,147.21143908001676,-118.48685492362337,0.2296732429492463
76126.72248575604,-6099.303564820425,10301.278282957957,148.4189516449132,-119.20639160296658,-0.09032675705075371
76138.59600188764,-6108.840076148662,10301.271056817393,149.13404583394774,-119.39918699405987,0.2296732429492463
76150.52672555436,-6118.392011108187,10301.289430676828,152.08839316342713,-119.38715171336003,-0.09032675705075371
76162.69379700744,-6127.942983245256,10301.282204536265,154.92722160035768,-118.65277835951765,0.2296732429492463
76175.08797473546,-6137.435205514017,10301.3005783957,157.77680026723968,-117.55138758019055,-0.09032675705075371
76187.71011875685,-6146.8393165204325,10301.293352255136,157.94983098816414,-117.41375985921627,0.2296732429492463
76200.3461052359,-6156.23241730917,10301.31172611457,159.17120394044986,-116.49585566890883,-0.09032675705075371
76213.07980155114,-6165.5520857626825,10301.304499974007,160.2424626402564,-115.31081609763194,0.2296732429492463
76225.89919856236,-6174.776951050493,10301.322873833442,162.82869841947968,-112.16330278195345,-0.09032675705075371
76238.92549443591,-6183.750015273049,10301.315647692878,164.01296990519185,-110.70403370131436,0.2296732429492463
76252.04653202833,-6192.606337969154,10301.334021552313,164.64880535146347,-109.36934183860161,-0.09032675705075371
76265.21843645645,-6201.355885316242,10301.32679541175,164.97294757813808,-108.8501328237658,0.2296732429492463
76278.4162722627,-6210.063895942143,10301.345169271184,165.73788377628102,-107.49746260056594,-0.09032675705075371
76291.6753029648,-6218.663692950188,10301.33794313062,167.5222039738784,-103.80253742656296,0.2296732429492463
76305.07707928271,-6226.967895944314,10301.356316990055,168.10276913390874,-100.64701019414564,-0.09032675705075371
76318.52530081342,-6235.019656759845,10301.349090849491,168.24604334891185,-100.05973787217205,0.2296732429492463
76331.98498428133,-6243.024435789619,10301.367464708926,168.57668024612832,-97.16821180897723,-0.09032675705075371
76345.47111870101,-6250.797892734337,10301.360238568363,169.1256766566371,-92.96741003765842,0.2296732429492463
76359.00117283354,-6258.23528553735,10301.378612427798,168.97203671602355,-91.95139444969705,-0.09032675705075371
76372.51893577082,-6265.591397093326,10301.371386287234,169.46265864609444,-88.51063767213721,0.2296732429492463
76386.0759484625,-6272.672248107097,10301.389760146669,169.74191080254172,-84.3744785305634,-0.09032675705075371
76399.65530132671,-6279.422206389542,10301.382534006105,169.89521209083904,-83.94836273489112,0.2296732429492463
76413.24691829398,-6286.138075408334,10301.40090786554,171.0798236590071,-81.17307466431873,-0.09032675705075371
76426.9333041867,-6292.6319213814795,10301.393681724976,171.8965355996725,-77.60155525860876,0.2296732429492463
76440.68502703468,-6298.840045802168,10301.412055584411,172.03580718319407,-77.22195146286053,-0.09032675705075371
76454.44789160934,-6305.017801919197,10301.404829443847,173.65406988604832,-73.29899443184388,0.2296732429492463
76468.34021720022,-6310.881721473745,10301.423203303282,173.9794429547731,-72.64239986008631,-0.09032675705075371
76482.25857263661,-6316.693113462551,10301.415977162718,175.18328659337712,-70.62562674005483,0.2296732429492463
76496.27323556408,-6322.343163601756,10301.434351022153,175.41683970245464,-70.41649372719725,-0.09032675705075371
76510.30658274028,-6327.976483099932,10301.42712488159,176.4330657840155,-69.70632501886853,0.2296732429492463
76524.42122800299,-6333.552989101441,10301.445498741024,176.75295911338486,-69.33592885174876,-0.09032675705075371
76538.56146473206,-6339.099863409581,10301.43827260046,178.66327094834702,-66.47902032589656,0.2296732429492463
76552.85452640793,-6344.418185035653,10301.456646459896,180.77794102928254,-62.919232519511716,-0.09032675705075371
76567.31676169028,-6349.451723637214,10301.449420319332,181.59902031004236,-61.134608679344865,0.2296732429492463
76581.84468331508,-6354.3424923315615,10301.467794178767,183.13766054185152,-58.36171134944278,-0.09032675705075371
76596.49569615842,-6359.011429239517,10301.460568038203,183.59332213147303,-56.821926454257216,0.2296732429492463
76611.18316192894,-6363.557183355858,10301.478941897638,185.26242535512907,-53.62765226254817,-0.09032675705075371
76626.00415595736,-6367.847395536862,10301.471715757074,187.23560688023358,-50.317271097813894,0.2296732429492463
76640.98300450778,-6371.872777224687,10301.490089616509,187.8344689127615,-48.46334660298695,-0.09032675705075371
76656.00976202081,-6375.749844952926,10301.482863475945,189.26147612893809,-45.52281825264593,0.2296732429492463
76671.15068011112,-6379.391670413137,10301.50123733538,189.57665861711905,-43.73537432448854,-0.09032675705075371
76686.31681280049,-6382.890500359096,10301.494011194816,189.24428215681186,-39.551145311774924,0.2296732429492463
76701.45635537304,-6386.054591984038,10301.512385054251,188.38321379085926,-36.74305843808908,-0.09032675705075371
76716.5270124763,-6388.994036659085,10301.505158913687,187.81901165694,-33.598004026588505,0.2296732429492463
76731.55253340886,-6391.681876981213,10301.523532773122,188.054583853462,-29.682174606832636,-0.09032675705075371
76746.59690011713,-6394.056450949759,10301.516306632559,188.148919944285,-29.350645348615352,0.2296732429492463
76761.64881371267,-6396.404502577649,10301.534680491994,188.69641125833692,-25.0569509002353,-0.09032675705075371
76776.74452661334,-6398.409058649668,10301.52745435143,189.23668124612962,-22.974382931845284,0.2296732429492463
76791.88346111303,-6400.247009284215,10301.545828210865,190.07085850642338,-18.61613994625661,-0.09032675705075371
76807.08912979354,-6401.736300479915,10301.5386020703,190.09443604596086,-14.323654661915167,0.2296732429492463
76822.29668467722,-6402.882192852869,10301.556975929736,190.73789440601004,-12.225588469409928,-0.09032675705075371
76837.5557162297,-6403.860239930422,10301.549749789172,190.79699930650972,-9.32237610111258,0.2296732429492463
76852.81947617422,-6404.606030018511,10301.568123648607,190.9651709320257,-7.438764253057059,-0.09032675705075371
76868.09668984878,-6405.201131158756,10301.560897508043,190.49375388863206,-3.805794686560624,0.2296732429492463
76883.33619015987,-6405.5055947336805,10301.579271367478,189.6840287383052,-0.5757785854248096,-0.09032675705075371
76898.51091245894,-6405.5516570205145,10301.572045226914,189.61257038936554,1.759333473438732,0.2296732429492463
76913.67991809009,-6405.410910342639,10301.59041908635,189.8130021758344,3.6940237064026613,-0.09032675705075371
76928.86495826415,-6405.115388446126,10301.583192945785,189.83917911933034,4.025674788611273,0.2296732429492463
76944.0520925937,-6404.793334463037,10301.60156680522,191.09292500139472,7.111582889509506,-0.09032675705075371
76959.33952659382,-6404.224407831876,10301.594340664657,192.7314025641141,9.508010174994372,0.2296732429492463
76974.75803879894,-6403.463767017876,10301.612714524092,193.29279065144823,10.906023623360266,-0.09032675705075371
76990.22146205106,-6402.591285128007,10301.605488383528,194.54939548693292,12.856572171767995,0.2296732429492463
77005.78541369001,-6401.562759354266,10301.623862242963,196.2431365474021,16.886474668732937,-0.09032675705075371
77021.48486461381,-6400.2118413807675,10301.616636102399,198.7696114451311,20.131255403221065,0.2296732429492463
77037.38643352942,-6398.6013409485095,10301.635009961834,199.80201981730855,22.801427946686506,-0.09032675705075371
77053.3705951148,-6396.777226712775,10301.62778382127,200.7343440505947,26.713919891053685,0.2296732429492463
77069.42934263885,-6394.640113121491,10301.646157680705,200.79682607233596,27.007931143112877,-0.09032675705075371
77085.49308872463,-6392.479478630042,10301.638931540141,200.67227360126532,31.460105945944548,0.2296732429492463
77101.54687061273,-6389.962670154367,10301.657305399576,200.51146687694228,32.34710331661749,-0.09032675705075371
