positionx,positiony,positionz,velocityx,velocityy,velocityz
-30923.090491422117,-23801.831515045662,9016.831732230274,-66.3785487923582,7.282876299167768,0.6912688567977889
-30928.400775325506,-23801.248884941728,9016.887033738818,-66.3785487923582,7.282876299167768,0.6912688567977889
-30933.711059228895,-23800.666254837794,9016.942335247362,-66.02012224191057,7.399336145061022,0.5312688567977889
-30938.992669008247,-23800.07430794619,9016.984836755906,-65.18039715340021,8.009432133696867,0.37126885679778887
-30944.207100780517,-23799.433553375493,9017.01453826445,-64.70706676314609,8.660915525252202,0.21126885679778887
-30949.38366612157,-23798.740680133473,9017.031439772993,-64.44018799663114,9.482283911376898,0.051268856797788864
-30954.538881161297,-23797.98209742056,9017.035541281537,-64.44018799663114,8.38193068512829,-0.10873114320221114
-30959.694096201027,-23797.311542965752,9017.026842790081,-64.96819359430378,6.423063964507254,0.051268856797788864
-30964.89155168857,-23796.797697848593,9017.030944298625,-65.04131466747734,5.804343519560337,-0.10873114320221114
-30970.09485686197,-23796.33335036703,9017.02224580717,-65.16659724612963,5.354795700467021,0.051268856797788864
-30975.30818464166,-23795.90496671099,9017.026347315714,-65.18616375821688,5.24846331944944,-0.10873114320221114
-30980.523077742317,-23795.485089645434,9017.017648824258,-65.3152992196934,4.867939619785598,0.051268856797788864
-30985.74830167989,-23795.095654475852,9017.021750332802,-65.88352244579616,3.5555778656866206,-0.10873114320221114
-30991.018983475555,-23794.811208246596,9017.013051841346,-66.4211533376932,2.7875962135229417,0.051268856797788864
-30996.33267574257,-23794.588200549515,9017.01715334989,-67.03582378295441,1.8331603591707606,-0.10873114320221114
-31001.695541645207,-23794.44154772078,9017.008454858435,-68.34298498685395,0.6171195932585145,0.051268856797788864
-31007.162980444155,-23794.39217815332,9017.012556366979,-69.39817753589591,-1.024271567637231,-0.10873114320221114
-31012.714834647028,-23794.47411987873,9017.003857875523,-69.76387574741523,-1.5771211742977993,0.051268856797788864
-31018.29594470682,-23794.600289572674,9017.007959384067,-71.15275055129469,-2.9434057124398083,-0.10873114320221114
-31023.988164750925,-23794.83576202967,9016.999260892611,-71.539187607738,-3.5259527796791676,0.051268856797788864
-31029.711299759543,-23795.117838252045,9017.003362401156,-71.92483091117627,-4.117393987498851,-0.10873114320221114
-31035.465286232436,-23795.447229771045,9016.9946639097,-71.99609573029704,-4.177805202802308,0.051268856797788864
-31041.22497389086,-23795.78145418727,9016.998765418244,-73.31597720658917,-5.057070963088864,-0.10873114320221114
-31047.090252067388,-23796.186019864315,9016.990066926788,-73.41545950582189,-5.181547385912247,0.051268856797788864
-31052.963488827852,-23796.60054365519,9016.994168435333,-73.88956862878611,-6.214207205692736,-0.10873114320221114
-31058.874654318155,-23797.097680231644,9016.985469943877,-75.40104470944488,-7.882912509724987,0.051268856797788864
-31064.90673789491,-23797.728313232423,9016.989571452421,-76.63639082072896,-9.426207794574871,-0.10873114320221114
-31071.03764916057,-23798.482409855987,9016.980872960965,-77.84813279936503,-11.277387214448154,0.051268856797788864
-31077.26549978452,-23799.384600833142,9016.98497446951,-78.23983682142178,-11.939647019644621,-0.10873114320221114
-31083.524686730234,-23800.339772594714,9016.976275978053,-79.09244812808664,-13.392057404219667,0.051268856797788864
-31089.85208258048,-23801.411137187053,9016.980377486598,-79.37843766777445,-14.175197368010858,-0.10873114320221114
-31096.202357593902,-23802.545152976494,9016.971678995142,-80.02716845444455,-16.00540619457837,0.051268856797788864
-31102.604531070258,-23803.82558547206,9016.975780503686,-80.65311863418167,-17.712313814269454,-0.10873114320221114
-31109.056780560994,-23805.2425705772,9016.96708201223,-80.93473625896354,-18.889385593690296,0.051268856797788864
-31115.53155946171,-23806.753721424695,9016.971183520775,-81.36816081550344,-20.567780694000867,-0.10873114320221114
-31122.04101232695,-23808.399143880215,9016.962485029318,-81.3995966809587,-20.640764336998192,0.051268856797788864
-31128.552980061428,-23810.050405027174,9016.966586537863,-81.89985836466369,-21.429640059748834,-0.10873114320221114
-31135.1049687306,-23811.764776231954,9016.957888046407,-82.23923846915311,-21.90289223111094,0.051268856797788864
-31141.684107808134,-23813.517007610444,9016.961989554951,-83.15944805134869,-23.335268652698783,-0.10873114320221114
-31148.336863652243,-23815.38382910266,9016.953291063495,-84.40277708986888,-24.83164644878372,0.051268856797788864
-31155.089085819433,-23817.37036081856,9016.95739257204,-85.64622909463051,-26.531495723964124,-0.10873114320221114
-31161.940784147002,-23819.49288047648,9016.948694080584,-86.64034642993053,-27.56424441999929,0.051268856797788864
-31168.872011861396,-23821.69802003008,9016.952795589128,-87.20976119816409,-28.5512080314698,-0.10873114320221114
-31175.84879275725,-23823.982116672596,9016.944097097672,-87.53189718094438,-28.868411815215847,0.051268856797788864
-31182.851344531726,-23826.291589617813,9016.948198606216,-88.8009355327112,-29.768386052644605,-0.10873114320221114
-31189.955419374342,-23828.673060502024,9016.93950011476,-90.39763836675918,-31.04547371139185,0.051268856797788864
-31197.187230443684,-23831.156698398936,9016.943601623305,-91.36701057208468,-31.555736782996586,-0.10873114320221114
-31204.49659128945,-23833.681157341576,9016.934903131849,-92.95299524019852,-32.585612717547114,0.051268856797788864
-31211.932830908667,-23836.28800635898,9016.939004640393,-94.71075318092899,-33.5386482922671,-0.10873114320221114
-31219.50969116314,-23838.971098222362,9016.930306148937,-95.32026834351726,-34.08126899502391,0.051268856797788864
-31227.135312630624,-23841.697599741965,9016.934407657482,-96.1881595569101,-35.028522860021475,-0.10873114320221114
-31234.830365395177,-23844.499881570766,9016.925709166026,-96.62468473843583,-35.37472675338421,0.051268856797788864
-31242.560340174252,-23847.329859711037,9016.92981067457,-97.53248102071413,-36.120645868193016,-0.10873114320221114
